,id,category,car_make,car_model,car_year,section_width,aspect_ratio,rim_size,created_at,updated_at,width,diameter
24775,727211,,HYUNDAI,,2016,225,40,R18,2022-12-01 16:28:00,,225,R18
24776,727212,,HYUNDAI,,2015,215,45,R17,2022-12-01 16:28:00,,215,R17
24777,727213,,HYUNDAI,,2015,215,40,R18,2022-12-01 16:28:00,,215,R18
24778,727214,,HYUNDAI,,2015,225,40,R18,2022-12-01 16:28:00,,225,R18
24779,727215,,HYUNDAI,,2014,215,45,R17,2022-12-01 16:28:00,,215,R17
24780,727216,,HYUNDAI,,2014,215,40,R18,2022-12-01 16:28:00,,215,R18
24781,727217,,HYUNDAI,,2014,225,40,R18,2022-12-01 16:28:00,,225,R18
24782,727218,,HYUNDAI,,2013,215,45,R17,2022-12-01 16:28:00,,215,R17
24783,727219,,HYUNDAI,,2013,215,40,R18,2022-12-01 16:28:00,,215,R18
24784,727220,,HYUNDAI,,2013,225,40,R18,2022-12-01 16:28:00,,225,R18
24785,727221,,HYUNDAI,,2012,215,45,R17,2022-12-01 16:28:00,,215,R17
24786,727222,,HYUNDAI,,2012,215,40,R18,2022-12-01 16:28:00,,215,R18
24787,727223,,HYUNDAI,,2011,215,45,R17,2022-12-01 16:28:00,,215,R17
24788,727224,,HYUNDAI,,2011,215,40,R18,2022-12-01 16:28:00,,215,R18
24789,727225,,HYUNDAI,,2022,235,35,R19,2022-12-01 16:28:00,,235,R19
24790,727226,,HYUNDAI,,2022,225,40,R18,2022-12-01 16:28:00,,225,R18
24791,727227,,HYUNDAI,,2021,235,35,R19,2022-12-01 16:28:00,,235,R19
24792,727228,,HYUNDAI,,2021,225,40,R18,2022-12-01 16:28:00,,225,R18
24793,727229,,HYUNDAI,,2020,225,40,R18,2022-12-01 16:28:00,,225,R18
24794,727230,,HYUNDAI,,2020,235,35,R19,2022-12-01 16:28:00,,235,R19
24795,727231,,HYUNDAI,,2019,225,40,R18,2022-12-01 16:28:00,,225,R18
24796,727232,,HYUNDAI,,2019,235,35,R19,2022-12-01 16:28:00,,235,R19
24797,727233,,HYUNDAI,,2018,225,40,R18,2022-12-01 16:28:00,,225,R18
24798,727234,,HYUNDAI,,2018,235,35,R19,2022-12-01 16:28:00,,235,R19
24799,727235,,HYUNDAI,FIFTH AVENUE,2022,185,65,R15,2022-12-01 16:28:00,,185,R15
24800,727236,,HYUNDAI,FIFTH AVENUE,2022,205,55,R17,2022-12-01 16:28:00,,205,R17
24801,727237,,HYUNDAI,FIFTH AVENUE,2022,205,60,R16,2022-12-01 16:28:00,,205,R16
24802,727238,,HYUNDAI,FIFTH AVENUE,2022,195,65,R15,2022-12-01 16:28:00,,195,R15
24803,727239,,HYUNDAI,FIFTH AVENUE,2022,215,60,R16,2022-12-01 16:28:00,,215,R16
24804,727240,,HYUNDAI,FIFTH AVENUE,2022,215,50,R17,2022-12-01 16:28:00,,215,R17
24805,727241,,HYUNDAI,FIFTH AVENUE,2021,185,65,R15,2022-12-01 16:28:00,,185,R15
24806,727242,,HYUNDAI,FIFTH AVENUE,2021,205,55,R17,2022-12-01 16:28:00,,205,R17
24807,727243,,HYUNDAI,FIFTH AVENUE,2021,205,60,R16,2022-12-01 16:28:00,,205,R16
24808,727244,,HYUNDAI,FIFTH AVENUE,2021,195,65,R15,2022-12-01 16:28:00,,195,R15
24809,727245,,HYUNDAI,FIFTH AVENUE,2021,215,60,R16,2022-12-01 16:28:00,,215,R16
24810,727246,,HYUNDAI,FIFTH AVENUE,2021,215,50,R17,2022-12-01 16:28:00,,215,R17
24811,727247,,HYUNDAI,FIFTH AVENUE,2020,185,65,R15,2022-12-01 16:28:00,,185,R15
24812,727248,,HYUNDAI,FIFTH AVENUE,2020,205,55,R17,2022-12-01 16:28:00,,205,R17
24813,727249,,HYUNDAI,FIFTH AVENUE,2020,205,60,R16,2022-12-01 16:28:00,,205,R16
24814,727250,,HYUNDAI,FIFTH AVENUE,2020,195,65,R15,2022-12-01 16:28:00,,195,R15
24815,727251,,HYUNDAI,FIFTH AVENUE,2020,215,60,R16,2022-12-01 16:28:00,,215,R16
24816,727252,,HYUNDAI,FIFTH AVENUE,2020,215,50,R17,2022-12-01 16:28:00,,215,R17
24817,727253,,HYUNDAI,FIFTH AVENUE,2019,195,65,R15,2022-12-01 16:28:00,,195,R15
24818,727254,,HYUNDAI,FIFTH AVENUE,2019,215,60,R16,2022-12-01 16:28:00,,215,R16
24819,727255,,HYUNDAI,FIFTH AVENUE,2019,215,50,R17,2022-12-01 16:28:00,,215,R17
24820,727256,,HYUNDAI,FIFTH AVENUE,2019,185,65,R15,2022-12-01 16:28:00,,185,R15
24821,727257,,HYUNDAI,FIFTH AVENUE,2019,205,55,R17,2022-12-01 16:28:00,,205,R17
24822,727258,,HYUNDAI,FIFTH AVENUE,2019,205,60,R16,2022-12-01 16:28:00,,205,R16
24823,727259,,HYUNDAI,,2022,195,55,R16,2022-12-01 16:28:00,,195,R16
24824,727260,,HYUNDAI,,2022,185,65,R15,2022-12-01 16:28:00,,185,R15
24825,727261,,HYUNDAI,,2022,205,50,R17,2022-12-01 16:28:00,,205,R17
24826,727262,,HYUNDAI,,2022,205,45,R17,2022-12-01 16:28:00,,205,R17
24827,727263,,HYUNDAI,,2022,215,45,R17,2022-12-01 16:28:00,,215,R17
24828,727264,,HYUNDAI,,2021,195,55,R16,2022-12-01 16:28:00,,195,R16
24829,727265,,HYUNDAI,,2021,185,65,R15,2022-12-01 16:28:00,,185,R15
24830,727266,,HYUNDAI,,2021,205,50,R17,2022-12-01 16:28:00,,205,R17
24831,727267,,HYUNDAI,,2021,205,45,R17,2022-12-01 16:28:00,,205,R17
24832,727268,,HYUNDAI,,2021,215,45,R17,2022-12-01 16:28:00,,215,R17
24833,727269,,HYUNDAI,,2020,185,65,R15,2022-12-01 16:28:00,,185,R15
24834,727270,,HYUNDAI,,2020,195,55,R16,2022-12-01 16:28:00,,195,R16
24835,727271,,HYUNDAI,,2020,205,45,R17,2022-12-01 16:28:00,,205,R17
24836,727272,,HYUNDAI,,2020,205,50,R17,2022-12-01 16:28:00,,205,R17
24837,727273,,HYUNDAI,,2020,215,45,R17,2022-12-01 16:28:00,,215,R17
24838,727274,,HYUNDAI,,2019,185,65,R15,2022-12-01 16:28:00,,185,R15
24839,727275,,HYUNDAI,,2019,195,55,R16,2022-12-01 16:28:00,,195,R16
24840,727276,,HYUNDAI,,2019,205,45,R17,2022-12-01 16:28:00,,205,R17
24841,727277,,HYUNDAI,,2019,205,50,R17,2022-12-01 16:28:00,,205,R17
24842,727278,,HYUNDAI,,2018,185,65,R15,2022-12-01 16:28:00,,185,R15
24843,727279,,HYUNDAI,,2018,195,55,R16,2022-12-01 16:28:00,,195,R16
24844,727280,,HYUNDAI,,2018,205,45,R17,2022-12-01 16:28:00,,205,R17
24845,727281,,HYUNDAI,,2018,205,50,R17,2022-12-01 16:28:00,,205,R17
24846,727282,,HYUNDAI,,2017,175,70,R14,2022-12-01 16:28:00,,175,R14
24847,727283,,HYUNDAI,,2017,185,60,R15,2022-12-01 16:28:00,,185,R15
24848,727284,,HYUNDAI,,2017,185,65,R15,2022-12-01 16:28:00,,185,R15
24849,727285,,HYUNDAI,,2017,195,55,R16,2022-12-01 16:28:00,,195,R16
24850,727286,,HYUNDAI,,2017,205,45,R17,2022-12-01 16:28:00,,205,R17
24851,727287,,HYUNDAI,,2017,205,50,R17,2022-12-01 16:28:00,,205,R17
24852,727288,,HYUNDAI,,2016,175,70,R14,2022-12-01 16:28:00,,175,R14
24853,727289,,HYUNDAI,,2016,185,60,R15,2022-12-01 16:28:00,,185,R15
24854,727290,,HYUNDAI,,2016,185,65,R15,2022-12-01 16:28:00,,185,R15
24855,727291,,HYUNDAI,,2016,195,55,R16,2022-12-01 16:28:00,,195,R16
24856,727292,,HYUNDAI,,2016,205,45,R17,2022-12-01 16:28:00,,205,R17
24857,727293,,HYUNDAI,,2015,175,70,R14,2022-12-01 16:28:00,,175,R14
24858,727294,,HYUNDAI,,2015,185,60,R15,2022-12-01 16:28:00,,185,R15
24859,727295,,HYUNDAI,,2015,185,65,R15,2022-12-01 16:28:00,,185,R15
24860,727296,,HYUNDAI,,2015,195,55,R16,2022-12-01 16:28:00,,195,R16
24861,727297,,HYUNDAI,,2015,205,45,R17,2022-12-01 16:28:00,,205,R17
24862,727298,,HYUNDAI,,2014,175,70,R14,2022-12-01 16:28:00,,175,R14
24863,727299,,HYUNDAI,,2014,185,60,R15,2022-12-01 16:28:00,,185,R15
24864,727300,,HYUNDAI,,2014,185,65,R15,2022-12-01 16:28:00,,185,R15
24865,727301,,HYUNDAI,,2014,195,55,R16,2022-12-01 16:28:00,,195,R16
24866,727302,,HYUNDAI,,2014,205,45,R17,2022-12-01 16:28:00,,205,R17
24867,727303,,HYUNDAI,,2013,175,70,R14,2022-12-01 16:28:00,,175,R14
24868,727304,,HYUNDAI,,2013,185,60,R15,2022-12-01 16:28:00,,185,R15
24869,727305,,HYUNDAI,,2013,185,65,R15,2022-12-01 16:28:00,,185,R15
24870,727306,,HYUNDAI,,2013,195,55,R16,2022-12-01 16:28:00,,195,R16
24871,727307,,HYUNDAI,,2013,205,45,R17,2022-12-01 16:28:00,,205,R17
24872,727308,,HYUNDAI,,2012,175,70,R14,2022-12-01 16:28:00,,175,R14
24873,727309,,HYUNDAI,,2012,185,60,R15,2022-12-01 16:28:00,,185,R15
24874,727310,,HYUNDAI,,2012,185,65,R15,2022-12-01 16:28:00,,185,R15
24875,727311,,HYUNDAI,,2012,195,55,R16,2022-12-01 16:28:00,,195,R16
24876,727312,,HYUNDAI,,2012,205,45,R17,2022-12-01 16:28:00,,205,R17
24877,727313,,HYUNDAI,,2011,175,70,R14,2022-12-01 16:28:00,,175,R14
24878,727314,,HYUNDAI,,2011,185,60,R15,2022-12-01 16:28:00,,185,R15
24879,727315,,HYUNDAI,,2011,185,65,R15,2022-12-01 16:28:00,,185,R15
24880,727316,,HYUNDAI,,2011,195,55,R16,2022-12-01 16:28:00,,195,R16
24881,727317,,HYUNDAI,,2011,205,45,R17,2022-12-01 16:28:00,,205,R17
24882,727318,,HYUNDAI,,2010,175,70,R14,2022-12-01 16:28:00,,175,R14
24883,727319,,HYUNDAI,,2010,185,60,R15,2022-12-01 16:28:00,,185,R15
24884,727320,,HYUNDAI,,2010,195,55,R15,2022-12-01 16:28:00,,195,R15
24885,727321,,HYUNDAI,,2010,195,50,R16,2022-12-01 16:28:00,,195,R16
24886,727322,,HYUNDAI,,2009,175,70,R14,2022-12-01 16:28:00,,175,R14
24887,727323,,HYUNDAI,,2009,195,55,R15,2022-12-01 16:28:00,,195,R15
24888,727324,,HYUNDAI,,2009,195,50,R16,2022-12-01 16:28:00,,195,R16
24889,727325,,HYUNDAI,,2008,175,70,R14,2022-12-01 16:28:00,,175,R14
24890,727326,,HYUNDAI,,2008,195,55,R15,2022-12-01 16:28:00,,195,R15
24891,727327,,HYUNDAI,,2008,195,50,R16,2022-12-01 16:28:00,,195,R16
24892,727328,,HYUNDAI,,2007,175,70,R14,2022-12-01 16:28:00,,175,R14
24893,727329,,HYUNDAI,,2007,195,55,R15,2022-12-01 16:28:00,,195,R15
24894,727330,,HYUNDAI,,2007,195,50,R16,2022-12-01 16:28:00,,195,R16
24895,727331,,HYUNDAI,,2006,175,70,R14,2022-12-01 16:28:00,,175,R14
24896,727332,,HYUNDAI,,2006,195,55,R15,2022-12-01 16:28:00,,195,R15
24897,727333,,HYUNDAI,,2006,195,50,R16,2022-12-01 16:28:00,,195,R16
24898,727334,,HYUNDAI,,2005,155,80,R13,2022-12-01 16:28:00,,155,R13
24899,727335,,HYUNDAI,,2005,175,70,R13,2022-12-01 16:28:00,,175,R13
24900,727336,,HYUNDAI,,2005,185,60,R14,2022-12-01 16:28:00,,185,R14
24901,727337,,HYUNDAI,,2005,195,50,R15,2022-12-01 16:28:00,,195,R15
24902,727338,,HYUNDAI,,2005,175,70,R14,2022-12-01 16:28:00,,175,R14
24903,727339,,HYUNDAI,,2005,195,55,R15,2022-12-01 16:28:00,,195,R15
24904,727340,,HYUNDAI,,2005,195,50,R16,2022-12-01 16:28:00,,195,R16
24905,727341,,HYUNDAI,,2004,155,80,R13,2022-12-01 16:28:00,,155,R13
24906,727342,,HYUNDAI,,2004,175,70,R13,2022-12-01 16:28:00,,175,R13
24907,727343,,HYUNDAI,,2004,185,60,R14,2022-12-01 16:28:00,,185,R14
24908,727344,,HYUNDAI,,2004,195,50,R15,2022-12-01 16:28:00,,195,R15
24909,727345,,HYUNDAI,,2003,155,80,R13,2022-12-01 16:28:00,,155,R13
24910,727346,,HYUNDAI,,2003,175,70,R13,2022-12-01 16:28:00,,175,R13
24911,727347,,HYUNDAI,,2003,185,60,R14,2022-12-01 16:28:00,,185,R14
24912,727348,,HYUNDAI,,2003,195,50,R15,2022-12-01 16:28:00,,195,R15
24913,727349,,HYUNDAI,,2002,155,80,R13,2022-12-01 16:28:00,,155,R13
24914,727350,,HYUNDAI,,2002,175,70,R13,2022-12-01 16:28:00,,175,R13
24915,727351,,HYUNDAI,,2002,185,60,R14,2022-12-01 16:28:00,,185,R14
24916,727352,,HYUNDAI,,2002,195,50,R15,2022-12-01 16:28:00,,195,R15
24917,727353,,HYUNDAI,,2001,155,80,R13,2022-12-01 16:28:00,,155,R13
24918,727354,,HYUNDAI,,2001,175,70,R13,2022-12-01 16:28:00,,175,R13
24919,727355,,HYUNDAI,,2001,185,60,R14,2022-12-01 16:28:00,,185,R14
24920,727356,,HYUNDAI,,2001,195,50,R15,2022-12-01 16:28:00,,195,R15
24921,727357,,HYUNDAI,,2000,155,80,R13,2022-12-01 16:28:00,,155,R13
24922,727358,,HYUNDAI,,2000,175,70,R13,2022-12-01 16:28:00,,175,R13
24923,727359,,HYUNDAI,,2000,185,60,R14,2022-12-01 16:28:00,,185,R14
24924,727360,,HYUNDAI,,2000,195,50,R15,2022-12-01 16:28:00,,195,R15
24925,727361,,HYUNDAI,,1999,155,80,R13,2022-12-01 16:28:00,,155,R13
24926,727362,,HYUNDAI,,1999,175,70,R13,2022-12-01 16:28:00,,175,R13
24927,727363,,HYUNDAI,,1999,185,60,R14,2022-12-01 16:28:00,,185,R14
24928,727364,,HYUNDAI,,1999,195,50,R15,2022-12-01 16:28:00,,195,R15
24929,727365,,HYUNDAI,,2021,165,65,R14,2022-12-01 16:28:00,,165,R14
24930,727366,,HYUNDAI,,2021,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24931,727367,,HYUNDAI,,2020,165,65,R14,2022-12-01 16:28:00,,165,R14
24932,727368,,HYUNDAI,,2020,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24933,727369,,HYUNDAI,,2019,165,65,R14,2022-12-01 16:28:00,,165,R14
24934,727370,,HYUNDAI,,2019,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24935,727371,,HYUNDAI,,2018,165,65,R14,2022-12-01 16:28:00,,165,R14
24936,727372,,HYUNDAI,,2018,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24937,727373,,HYUNDAI,,2017,165,65,R14,2022-12-01 16:28:00,,165,R14
24938,727374,,HYUNDAI,,2017,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24939,727375,,HYUNDAI,,2016,165,65,R14,2022-12-01 16:28:00,,165,R14
24940,727376,,HYUNDAI,,2016,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24941,727377,,HYUNDAI,,2015,165,65,R14,2022-12-01 16:28:00,,165,R14
24942,727378,,HYUNDAI,,2015,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24943,727379,,HYUNDAI,,2014,165,65,R14,2022-12-01 16:28:00,,165,R14
24944,727380,,HYUNDAI,,2014,175,60,R15,2022-12-01 16:28:00,2022-12-07 12:08:00,175,R15
24945,727381,SUV,SUZUKI,,2022,235,55,R19,2022-12-01 16:28:00,,235,R19
24946,727382,SUV,SUZUKI,,2022,225,60,R18,2022-12-01 16:28:00,,225,R18
24947,727383,SUV,SUZUKI,,2021,235,55,R19,2022-12-01 16:28:00,,235,R19
24948,727384,SUV,SUZUKI,,2021,225,60,R18,2022-12-01 16:28:00,,225,R18
24949,727385,SUV,SUZUKI,,2020,235,55,R19,2022-12-01 16:28:00,,235,R19
24950,727386,SUV,SUZUKI,,2020,225,60,R18,2022-12-01 16:28:00,,225,R18
24951,727387,Sedan,SUZUKI,,2021,185,65,R15,2022-12-01 16:28:00,,185,R15
24952,727388,Sedan,SUZUKI,,2021,195,55,R16,2022-12-01 16:28:00,,195,R16
24953,727389,Sedan,SUZUKI,,2021,205,50,R16,2022-12-01 16:28:00,,205,R16
24954,727390,Sedan,SUZUKI,,2021,205,45,R17,2022-12-01 16:28:00,,205,R17
24955,727391,Sedan,SUZUKI,,2020,185,65,R15,2022-12-01 16:28:00,,185,R15
24956,727392,Sedan,SUZUKI,,2020,195,55,R16,2022-12-01 16:28:00,,195,R16
24957,727393,Sedan,SUZUKI,,2020,205,50,R16,2022-12-01 16:28:00,,205,R16
24958,727394,Sedan,SUZUKI,,2020,205,45,R17,2022-12-01 16:28:00,,205,R17
24959,727395,Sedan,SUZUKI,,2019,185,65,R15,2022-12-01 16:28:00,,185,R15
24960,727396,Sedan,SUZUKI,,2019,195,55,R16,2022-12-01 16:28:00,,195,R16
24961,727397,Sedan,SUZUKI,,2019,205,50,R16,2022-12-01 16:28:00,,205,R16
24962,727398,Sedan,SUZUKI,,2019,205,45,R17,2022-12-01 16:28:00,,205,R17
24963,727399,Sedan,SUZUKI,,2018,185,65,R15,2022-12-01 16:28:00,,185,R15
24964,727400,Sedan,SUZUKI,,2018,195,55,R16,2022-12-01 16:28:00,,195,R16
24965,727401,Sedan,SUZUKI,,2018,205,50,R16,2022-12-01 16:28:00,,205,R16
24966,727402,Sedan,SUZUKI,,2018,205,45,R17,2022-12-01 16:28:00,,205,R17
24967,727403,Sedan,SUZUKI,,2017,185,65,R15,2022-12-01 16:28:00,,185,R15
24968,727404,Sedan,SUZUKI,,2017,195,55,R16,2022-12-01 16:28:00,,195,R16
24969,727405,Sedan,SUZUKI,,2017,205,50,R16,2022-12-01 16:28:00,,205,R16
24970,727406,Sedan,SUZUKI,,2017,205,45,R17,2022-12-01 16:28:00,,205,R17
24971,727407,Sedan,SUZUKI,,2016,185,65,R15,2022-12-01 16:28:00,,185,R15
24972,727408,Sedan,SUZUKI,,2016,195,55,R16,2022-12-01 16:28:00,,195,R16
24973,727409,Sedan,SUZUKI,,2016,205,50,R16,2022-12-01 16:28:00,,205,R16
24974,727410,Sedan,SUZUKI,,2016,205,45,R17,2022-12-01 16:28:00,,205,R17
24975,727411,Sedan,SUZUKI,,2015,185,65,R15,2022-12-01 16:28:00,,185,R15
24976,727412,Sedan,SUZUKI,,2015,195,55,R16,2022-12-01 16:28:00,,195,R16
24977,727413,Sedan,SUZUKI,,2015,205,50,R16,2022-12-01 16:28:00,,205,R16
24978,727414,Sedan,SUZUKI,,2015,205,45,R17,2022-12-01 16:28:00,,205,R17
24979,727415,Sedan,SUZUKI,,2014,185,65,R15,2022-12-01 16:28:00,,185,R15
24980,727416,Sedan,SUZUKI,,2014,195,55,R16,2022-12-01 16:28:00,,195,R16
24981,727417,Sedan,SUZUKI,,2014,205,50,R16,2022-12-01 16:28:00,,205,R16
24982,727418,Sedan,SUZUKI,,2014,205,45,R17,2022-12-01 16:28:00,,205,R17
24983,727419,Sedan,SUZUKI,ALTO,2022,155,65,R14,2022-12-01 16:28:00,,155,R14
24984,727420,Sedan,SUZUKI,ALTO,2021,155,65,R14,2022-12-01 16:28:00,,155,R14
24985,727421,Sedan,SUZUKI,ALTO,2021,145,80,R13,2022-12-01 16:28:00,,145,R13
24986,727422,Sedan,SUZUKI,ALTO,2021,165,55,R15,2022-12-01 16:28:00,,165,R15
24987,727423,Sedan,SUZUKI,ALTO,2020,145,80,R13,2022-12-01 16:28:00,,145,R13
24988,727424,Sedan,SUZUKI,ALTO,2020,155,65,R14,2022-12-01 16:28:00,,155,R14
24989,727425,Sedan,SUZUKI,ALTO,2020,165,55,R15,2022-12-01 16:28:00,,165,R15
24990,727426,Sedan,SUZUKI,ALTO,2019,145,80,R13,2022-12-01 16:28:00,,145,R13
24991,727427,Sedan,SUZUKI,ALTO,2019,155,65,R14,2022-12-01 16:28:00,,155,R14
24992,727428,Sedan,SUZUKI,ALTO,2019,165,55,R15,2022-12-01 16:28:00,,165,R15
24993,727429,Sedan,SUZUKI,ALTO,2019,165,45,R16,2022-12-01 16:28:00,,165,R16
24994,727430,Sedan,SUZUKI,ALTO,2018,145,80,R13,2022-12-01 16:28:00,,145,R13
24995,727431,Sedan,SUZUKI,ALTO,2018,155,65,R14,2022-12-01 16:28:00,,155,R14
24996,727432,Sedan,SUZUKI,ALTO,2018,165,55,R15,2022-12-01 16:28:00,,165,R15
24997,727433,Sedan,SUZUKI,ALTO,2018,165,45,R16,2022-12-01 16:28:00,,165,R16
24998,727434,Sedan,SUZUKI,ALTO,2017,145,80,R13,2022-12-01 16:28:00,,145,R13
24999,727435,Sedan,SUZUKI,ALTO,2017,155,65,R14,2022-12-01 16:28:00,,155,R14
25000,727436,Sedan,SUZUKI,ALTO,2017,165,55,R15,2022-12-01 16:28:00,,165,R15
25001,727437,Sedan,SUZUKI,ALTO,2017,165,45,R16,2022-12-01 16:28:00,,165,R16
25002,727438,Sedan,SUZUKI,ALTO,2016,145,80,R13,2022-12-01 16:28:00,,145,R13
25003,727439,Sedan,SUZUKI,ALTO,2016,155,65,R14,2022-12-01 16:28:00,,155,R14
25004,727440,Sedan,SUZUKI,ALTO,2016,165,55,R15,2022-12-01 16:28:00,,165,R15
25005,727441,Sedan,SUZUKI,ALTO,2016,165,45,R16,2022-12-01 16:28:00,,165,R16
25006,727442,Sedan,SUZUKI,ALTO,2015,145,80,R13,2022-12-01 16:28:00,,145,R13
25007,727443,Sedan,SUZUKI,ALTO,2015,155,65,R14,2022-12-01 16:28:00,,155,R14
25008,727444,Sedan,SUZUKI,ALTO,2015,165,55,R15,2022-12-01 16:28:00,,165,R15
25009,727445,Sedan,SUZUKI,ALTO,2015,165,45,R16,2022-12-01 16:28:00,,165,R16
25010,727446,Sedan,SUZUKI,ALTO,2014,155,65,R14,2022-12-01 16:28:00,,155,R14
25011,727447,Sedan,SUZUKI,ALTO,2014,165,60,R14,2022-12-01 16:28:00,,165,R14
25012,727448,Sedan,SUZUKI,ALTO,2014,165,55,R15,2022-12-01 16:28:00,,165,R15
25013,727449,Sedan,SUZUKI,ALTO,2014,145,80,R13,2022-12-01 16:28:00,,145,R13
25014,727450,Sedan,SUZUKI,ALTO,2014,155,75,R13,2022-12-01 16:28:00,,155,R13
25015,727451,Sedan,SUZUKI,ALTO,2014,165,65,R14,2022-12-01 16:28:00,,165,R14
25016,727452,Sedan,SUZUKI,ALTO,2013,155,65,R14,2022-12-01 16:28:00,,155,R14
25017,727453,Sedan,SUZUKI,ALTO,2013,165,60,R14,2022-12-01 16:28:00,,165,R14
25018,727454,Sedan,SUZUKI,ALTO,2013,165,55,R15,2022-12-01 16:28:00,,165,R15
25019,727455,Sedan,SUZUKI,ALTO,2013,145,80,R13,2022-12-01 16:28:00,,145,R13
25020,727456,Sedan,SUZUKI,ALTO,2013,155,75,R13,2022-12-01 16:28:00,,155,R13
25021,727457,Sedan,SUZUKI,ALTO,2013,165,65,R14,2022-12-01 16:28:00,,165,R14
25022,727458,Sedan,SUZUKI,ALTO,2012,155,65,R14,2022-12-01 16:28:00,,155,R14
25023,727459,Sedan,SUZUKI,ALTO,2012,165,60,R14,2022-12-01 16:28:00,,165,R14
25024,727460,Sedan,SUZUKI,ALTO,2012,165,55,R15,2022-12-01 16:28:00,,165,R15
25025,727461,Sedan,SUZUKI,ALTO,2012,145,80,R13,2022-12-01 16:28:00,,145,R13
25026,727462,Sedan,SUZUKI,ALTO,2012,155,75,R13,2022-12-01 16:28:00,,155,R13
25027,727463,Sedan,SUZUKI,ALTO,2012,165,65,R14,2022-12-01 16:28:00,,165,R14
25028,727464,Sedan,SUZUKI,ALTO,2011,155,65,R14,2022-12-01 16:28:00,,155,R14
25029,727465,Sedan,SUZUKI,ALTO,2011,165,60,R14,2022-12-01 16:28:00,,165,R14
25030,727466,Sedan,SUZUKI,ALTO,2011,165,55,R15,2022-12-01 16:28:00,,165,R15
25031,727467,Sedan,SUZUKI,ALTO,2011,145,80,R13,2022-12-01 16:28:00,,145,R13
25032,727468,Sedan,SUZUKI,ALTO,2011,155,75,R13,2022-12-01 16:28:00,,155,R13
25033,727469,Sedan,SUZUKI,ALTO,2011,165,65,R14,2022-12-01 16:28:00,,165,R14
25034,727470,Sedan,SUZUKI,ALTO,2010,155,65,R14,2022-12-01 16:28:00,,155,R14
25035,727471,Sedan,SUZUKI,ALTO,2010,165,60,R14,2022-12-01 16:28:00,,165,R14
25036,727472,Sedan,SUZUKI,ALTO,2010,165,55,R15,2022-12-01 16:28:00,,165,R15
25037,727473,Sedan,SUZUKI,ALTO,2010,145,80,R13,2022-12-01 16:28:00,,145,R13
25038,727474,Sedan,SUZUKI,ALTO,2010,155,75,R13,2022-12-01 16:28:00,,155,R13
25039,727475,Sedan,SUZUKI,ALTO,2010,165,65,R14,2022-12-01 16:28:00,,165,R14
25040,727476,Sedan,SUZUKI,ALTO,2009,155,65,R13,2022-12-01 16:28:00,,155,R13
25041,727477,Sedan,SUZUKI,ALTO,2009,165,60,R13,2022-12-01 16:28:00,,165,R13
25042,727478,Sedan,SUZUKI,ALTO,2009,165,55,R14,2022-12-01 16:28:00,,165,R14
25043,727479,Sedan,SUZUKI,ALTO,2009,155,65,R14,2022-12-01 16:28:00,,155,R14
25044,727480,Sedan,SUZUKI,ALTO,2009,165,60,R14,2022-12-01 16:28:00,,165,R14
25045,727481,Sedan,SUZUKI,ALTO,2009,165,55,R15,2022-12-01 16:28:00,,165,R15
25046,727482,Sedan,SUZUKI,ALTO,2009,135,80,R12,2022-12-01 16:28:00,,135,R12
25047,727483,Sedan,SUZUKI,ALTO,2008,155,65,R13,2022-12-01 16:28:00,,155,R13
25048,727484,Sedan,SUZUKI,ALTO,2008,165,60,R13,2022-12-01 16:28:00,,165,R13
25049,727485,Sedan,SUZUKI,ALTO,2008,165,55,R14,2022-12-01 16:28:00,,165,R14
25050,727486,Sedan,SUZUKI,ALTO,2008,135,80,R12,2022-12-01 16:28:00,,135,R12
25051,727487,Sedan,SUZUKI,ALTO,2007,155,65,R13,2022-12-01 16:28:00,,155,R13
25052,727488,Sedan,SUZUKI,ALTO,2007,165,60,R13,2022-12-01 16:28:00,,165,R13
25053,727489,Sedan,SUZUKI,ALTO,2007,165,55,R14,2022-12-01 16:28:00,,165,R14
25054,727490,Sedan,SUZUKI,ALTO,2007,135,80,R12,2022-12-01 16:28:00,,135,R12
25055,727491,Sedan,SUZUKI,ALTO,2006,155,65,R13,2022-12-01 16:28:00,,155,R13
25056,727492,Sedan,SUZUKI,ALTO,2006,165,60,R13,2022-12-01 16:28:00,,165,R13
25057,727493,Sedan,SUZUKI,ALTO,2006,165,55,R14,2022-12-01 16:28:00,,165,R14
25058,727494,Sedan,SUZUKI,ALTO,2006,135,80,R12,2022-12-01 16:28:00,,135,R12
25059,727495,Sedan,SUZUKI,ALTO,2005,155,65,R13,2022-12-01 16:28:00,,155,R13
25060,727496,Sedan,SUZUKI,ALTO,2005,165,60,R13,2022-12-01 16:28:00,,165,R13
25061,727497,Sedan,SUZUKI,ALTO,2005,165,55,R14,2022-12-01 16:28:00,,165,R14
